INFO - train - Running command 'run_experiment'
INFO - train - Started run with ID "11"
2017-09-10 12:43:09.433335: I tensorflow/core/common_runtime/gpu/gpu_device.cc:940] Found device 0 with properties: 
name: Tesla M60
major: 5 minor: 2 memoryClockRate (GHz) 1.1775
pciBusID 0000:0b:00.0
Total memory: 7.93GiB
Free memory: 7.86GiB
2017-09-10 12:43:09.433380: I tensorflow/core/common_runtime/gpu/gpu_device.cc:961] DMA: 0 
2017-09-10 12:43:09.433389: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 0:   Y 
2017-09-10 12:43:09.433411: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla M60, pci bus id: 0000:0b:00.0)
run, epoch, step, training accuracy, validation accuracy
run: 0, epoch: 7, iteration: 700, train accuracy: 0.9, validation accuracy: 0.907166
run: 0, epoch: 7, iteration: 800, train accuracy: 0.91, validation accuracy: 0.908775
run: 0, epoch: 7, iteration: 900, train accuracy: 0.89, validation accuracy: 0.898511
run: 0, epoch: 7, iteration: 1000, train accuracy: 0.85, validation accuracy: 0.882924
run: 0, epoch: 7, iteration: 1100, train accuracy: 0.94, validation accuracy: 0.909311
run: 0, epoch: 7, iteration: 1200, train accuracy: 0.93, validation accuracy: 0.906477
run: 0, epoch: 7, iteration: 1300, train accuracy: 0.89, validation accuracy: 0.908507
run: 0, epoch: 7, iteration: 1400, train accuracy: 0.88, validation accuracy: 0.907128
run: 0, epoch: 7, iteration: 1500, train accuracy: 0.87, validation accuracy: 0.891885
run: 0, epoch: 7, iteration: 1600, train accuracy: 0.88, validation accuracy: 0.906247
run: 0, epoch: 7, iteration: 1700, train accuracy: 0.89, validation accuracy: 0.910154
run: 0, epoch: 7, iteration: 1800, train accuracy: 0.92, validation accuracy: 0.90977
run: 0, epoch: 7, iteration: 1900, train accuracy: 0.92, validation accuracy: 0.904524
run: 0, epoch: 7, iteration: 2000, train accuracy: 0.94, validation accuracy: 0.904409
run: 0, epoch: 7, iteration: 2100, train accuracy: 0.95, validation accuracy: 0.909579
run: 0, epoch: 7, iteration: 2200, train accuracy: 0.87, validation accuracy: 0.893877
run: 0, epoch: 7, iteration: 2300, train accuracy: 0.87, validation accuracy: 0.906477
run: 0, epoch: 7, iteration: 2400, train accuracy: 0.93, validation accuracy: 0.908736
run: 0, epoch: 7, iteration: 2500, train accuracy: 0.94, validation accuracy: 0.906324
run: 0, epoch: 7, iteration: 2600, train accuracy: 0.93, validation accuracy: 0.907894
run: 0, epoch: 7, iteration: 2700, train accuracy: 0.89, validation accuracy: 0.908315
run: 0, epoch: 7, iteration: 2800, train accuracy: 0.91, validation accuracy: 0.910039
run: 0, epoch: 7, iteration: 2900, train accuracy: 0.92, validation accuracy: 0.891847
run: 0, epoch: 7, iteration: 3000, train accuracy: 0.87, validation accuracy: 0.90797
run: 0, epoch: 7, iteration: 3100, train accuracy: 0.96, validation accuracy: 0.906285
run: 0, epoch: 7, iteration: 3200, train accuracy: 0.97, validation accuracy: 0.911111
run: 0, epoch: 7, iteration: 3300, train accuracy: 0.88, validation accuracy: 0.908162
run: 0, epoch: 7, iteration: 3400, train accuracy: 0.94, validation accuracy: 0.909694
run: 0, epoch: 7, iteration: 3500, train accuracy: 0.9, validation accuracy: 0.898511
run: 0, epoch: 7, iteration: 3600, train accuracy: 0.91, validation accuracy: 0.9046
run: 0, epoch: 7, iteration: 3700, train accuracy: 0.92, validation accuracy: 0.909005
run: 0, epoch: 7, iteration: 3800, train accuracy: 0.96, validation accuracy: 0.90866
run: 0, epoch: 7, iteration: 3900, train accuracy: 0.9, validation accuracy: 0.90077
run: 0, epoch: 7, iteration: 4000, train accuracy: 0.89, validation accuracy: 0.908851
run: 0, epoch: 7, iteration: 4100, train accuracy: 0.91, validation accuracy: 0.904983
run: 0, epoch: 8, iteration: 0, train accuracy: 0.92, validation accuracy: 0.90889
run: 0, epoch: 8, iteration: 100, train accuracy: 0.89, validation accuracy: 0.901192
run: 0, epoch: 8, iteration: 200, train accuracy: 0.87, validation accuracy: 0.901613
run: 0, epoch: 8, iteration: 300, train accuracy: 0.92, validation accuracy: 0.903605
run: 0, epoch: 8, iteration: 400, train accuracy: 0.87, validation accuracy: 0.908354
run: 0, epoch: 8, iteration: 500, train accuracy: 0.93, validation accuracy: 0.907856
run: 0, epoch: 8, iteration: 600, train accuracy: 0.96, validation accuracy: 0.907051
run: 0, epoch: 8, iteration: 700, train accuracy: 0.88, validation accuracy: 0.907741
run: 0, epoch: 8, iteration: 800, train accuracy: 0.93, validation accuracy: 0.905826
run: 0, epoch: 8, iteration: 900, train accuracy: 0.91, validation accuracy: 0.900349
run: 0, epoch: 8, iteration: 1000, train accuracy: 0.89, validation accuracy: 0.911571
run: 0, epoch: 8, iteration: 1100, train accuracy: 0.93, validation accuracy: 0.91023
run: 0, epoch: 8, iteration: 1200, train accuracy: 0.91, validation accuracy: 0.905673
run: 0, epoch: 8, iteration: 1300, train accuracy: 0.97, validation accuracy: 0.904945
run: 0, epoch: 8, iteration: 1400, train accuracy: 0.92, validation accuracy: 0.909234
run: 0, epoch: 8, iteration: 1500, train accuracy: 0.94, validation accuracy: 0.90866
run: 0, epoch: 8, iteration: 1600, train accuracy: 0.93, validation accuracy: 0.906822
run: 0, epoch: 8, iteration: 1700, train accuracy: 0.87, validation accuracy: 0.91
run: 0, epoch: 8, iteration: 1800, train accuracy: 0.88, validation accuracy: 0.904562
run: 0, epoch: 8, iteration: 1900, train accuracy: 0.95, validation accuracy: 0.90617
run: 0, epoch: 8, iteration: 2000, train accuracy: 0.94, validation accuracy: 0.902417
run: 0, epoch: 8, iteration: 2100, train accuracy: 0.94, validation accuracy: 0.902839
run: 0, epoch: 8, iteration: 2200, train accuracy: 0.95, validation accuracy: 0.901843
run: 0, epoch: 8, iteration: 2300, train accuracy: 0.94, validation accuracy: 0.907702
run: 0, epoch: 8, iteration: 2400, train accuracy: 0.89, validation accuracy: 0.905175
run: 0, epoch: 8, iteration: 2500, train accuracy: 0.89, validation accuracy: 0.902877
run: 0, epoch: 8, iteration: 2600, train accuracy: 0.95, validation accuracy: 0.907051
run: 0, epoch: 8, iteration: 2700, train accuracy: 0.95, validation accuracy: 0.9082
run: 0, epoch: 8, iteration: 2800, train accuracy: 0.92, validation accuracy: 0.909234
run: 0, epoch: 8, iteration: 2900, train accuracy: 0.9, validation accuracy: 0.911034
run: 0, epoch: 8, iteration: 3000, train accuracy: 0.93, validation accuracy: 0.909387
run: 0, epoch: 8, iteration: 3100, train accuracy: 0.9, validation accuracy: 0.909847
run: 0, epoch: 8, iteration: 3200, train accuracy: 0.87, validation accuracy: 0.907473
run: 0, epoch: 8, iteration: 3300, train accuracy: 0.93, validation accuracy: 0.910996
run: 0, epoch: 8, iteration: 3400, train accuracy: 0.9, validation accuracy: 0.904715
run: 0, epoch: 8, iteration: 3500, train accuracy: 0.9, validation accuracy: 0.906707
run: 0, epoch: 8, iteration: 3600, train accuracy: 0.89, validation accuracy: 0.908468
run: 0, epoch: 8, iteration: 3700, train accuracy: 0.93, validation accuracy: 0.909502
run: 0, epoch: 8, iteration: 3800, train accuracy: 0.94, validation accuracy: 0.908736
run: 0, epoch: 8, iteration: 3900, train accuracy: 0.92, validation accuracy: 0.909005
run: 0, epoch: 8, iteration: 4000, train accuracy: 0.94, validation accuracy: 0.909158
run: 0, epoch: 8, iteration: 4100, train accuracy: 0.93, validation accuracy: 0.90663
run: 0, epoch: 9, iteration: 0, train accuracy: 0.93, validation accuracy: 0.908124
run: 0, epoch: 9, iteration: 100, train accuracy: 0.9, validation accuracy: 0.909426
run: 0, epoch: 9, iteration: 200, train accuracy: 0.94, validation accuracy: 0.908583
run: 0, epoch: 9, iteration: 300, train accuracy: 0.91, validation accuracy: 0.90686
run: 0, epoch: 9, iteration: 400, train accuracy: 0.94, validation accuracy: 0.909311
run: 0, epoch: 9, iteration: 500, train accuracy: 0.91, validation accuracy: 0.908047
run: 0, epoch: 9, iteration: 600, train accuracy: 0.91, validation accuracy: 0.904868
run: 0, epoch: 9, iteration: 700, train accuracy: 0.9, validation accuracy: 0.909502
run: 0, epoch: 9, iteration: 800, train accuracy: 0.91, validation accuracy: 0.909234
run: 0, epoch: 9, iteration: 900, train accuracy: 0.93, validation accuracy: 0.910077
run: 0, epoch: 9, iteration: 1000, train accuracy: 0.85, validation accuracy: 0.909388
run: 0, epoch: 9, iteration: 1100, train accuracy: 0.91, validation accuracy: 0.910919
run: 0, epoch: 9, iteration: 1200, train accuracy: 0.97, validation accuracy: 0.909579
run: 0, epoch: 9, iteration: 1300, train accuracy: 0.92, validation accuracy: 0.894873
run: 0, epoch: 9, iteration: 1400, train accuracy: 0.89, validation accuracy: 0.904753
run: 0, epoch: 9, iteration: 1500, train accuracy: 0.85, validation accuracy: 0.907473
run: 0, epoch: 9, iteration: 1600, train accuracy: 0.94, validation accuracy: 0.906975
run: 0, epoch: 9, iteration: 1700, train accuracy: 0.94, validation accuracy: 0.905443
run: 0, epoch: 9, iteration: 1800, train accuracy: 0.84, validation accuracy: 0.906477
run: 0, epoch: 9, iteration: 1900, train accuracy: 0.89, validation accuracy: 0.908468
run: 0, epoch: 9, iteration: 2000, train accuracy: 0.93, validation accuracy: 0.907434
run: 0, epoch: 9, iteration: 2100, train accuracy: 0.9, validation accuracy: 0.903987
run: 0, epoch: 9, iteration: 2200, train accuracy: 0.91, validation accuracy: 0.908507
run: 0, epoch: 9, iteration: 2300, train accuracy: 0.86, validation accuracy: 0.902494
run: 0, epoch: 9, iteration: 2400, train accuracy: 0.91, validation accuracy: 0.908622
run: 0, epoch: 9, iteration: 2500, train accuracy: 0.93, validation accuracy: 0.905902
run: 0, epoch: 9, iteration: 2600, train accuracy: 0.95, validation accuracy: 0.909196
run: 0, epoch: 9, iteration: 2700, train accuracy: 0.88, validation accuracy: 0.909464
run: 0, epoch: 9, iteration: 2800, train accuracy: 0.94, validation accuracy: 0.908583
run: 0, epoch: 9, iteration: 2900, train accuracy: 0.91, validation accuracy: 0.905634
run: 0, epoch: 9, iteration: 3000, train accuracy: 0.9, validation accuracy: 0.906132
run: 0, epoch: 9, iteration: 3100, train accuracy: 0.89, validation accuracy: 0.909617
run: 0, epoch: 9, iteration: 3200, train accuracy: 0.86, validation accuracy: 0.910307
run: 0, epoch: 9, iteration: 3300, train accuracy: 0.89, validation accuracy: 0.908775
run: 0, epoch: 9, iteration: 3400, train accuracy: 0.86, validation accuracy: 0.905022
run: 0, epoch: 9, iteration: 3500, train accuracy: 0.9, validation accuracy: 0.909732
run: 0, epoch: 9, iteration: 3600, train accuracy: 0.91, validation accuracy: 0.909388
run: 0, epoch: 9, iteration: 3700, train accuracy: 0.94, validation accuracy: 0.906707
run: 0, epoch: 9, iteration: 3800, train accuracy: 0.92, validation accuracy: 0.90866
run: 0, epoch: 9, iteration: 3900, train accuracy: 0.87, validation accuracy: 0.889319
run: 0, epoch: 9, iteration: 4000, train accuracy: 0.91, validation accuracy: 0.909388
run: 0, epoch: 9, iteration: 4100, train accuracy: 0.93, validation accuracy: 0.906975
run: 0, epoch: 10, iteration: 0, train accuracy: 0.9, validation accuracy: 0.902494
run: 0, epoch: 10, iteration: 100, train accuracy: 0.93, validation accuracy: 0.906439
run: 0, epoch: 10, iteration: 200, train accuracy: 0.92, validation accuracy: 0.910843
run: 0, epoch: 10, iteration: 300, train accuracy: 0.91, validation accuracy: 0.910077
run: 0, epoch: 10, iteration: 400, train accuracy: 0.88, validation accuracy: 0.906515
run: 0, epoch: 10, iteration: 500, train accuracy: 0.96, validation accuracy: 0.908085
run: 0, epoch: 10, iteration: 600, train accuracy: 0.89, validation accuracy: 0.908009
run: 0, epoch: 10, iteration: 700, train accuracy: 0.93, validation accuracy: 0.909617
run: 0, epoch: 10, iteration: 800, train accuracy: 0.9, validation accuracy: 0.905022
run: 0, epoch: 10, iteration: 900, train accuracy: 0.9, validation accuracy: 0.906324
run: 0, epoch: 10, iteration: 1000, train accuracy: 0.9, validation accuracy: 0.909387
run: 0, epoch: 10, iteration: 1100, train accuracy: 0.92, validation accuracy: 0.90797
run: 0, epoch: 10, iteration: 1200, train accuracy: 0.92, validation accuracy: 0.909924
run: 0, epoch: 10, iteration: 1300, train accuracy: 0.85, validation accuracy: 0.91
run: 0, epoch: 10, iteration: 1400, train accuracy: 0.92, validation accuracy: 0.908392
run: 0, epoch: 10, iteration: 1500, train accuracy: 0.88, validation accuracy: 0.908239
run: 0, epoch: 10, iteration: 1600, train accuracy: 0.87, validation accuracy: 0.899775
run: 0, epoch: 10, iteration: 1700, train accuracy: 0.85, validation accuracy: 0.903605
run: 0, epoch: 10, iteration: 1800, train accuracy: 0.87, validation accuracy: 0.905213
run: 0, epoch: 10, iteration: 1900, train accuracy: 0.93, validation accuracy: 0.904256
run: 0, epoch: 10, iteration: 2000, train accuracy: 0.92, validation accuracy: 0.907434
run: 0, epoch: 10, iteration: 2100, train accuracy: 0.89, validation accuracy: 0.899928
run: 0, epoch: 10, iteration: 2200, train accuracy: 0.92, validation accuracy: 0.908507
run: 0, epoch: 10, iteration: 2300, train accuracy: 0.91, validation accuracy: 0.906898
run: 0, epoch: 10, iteration: 2400, train accuracy: 0.93, validation accuracy: 0.90843
run: 0, epoch: 10, iteration: 2500, train accuracy: 0.9, validation accuracy: 0.90437
run: 0, epoch: 10, iteration: 2600, train accuracy: 0.94, validation accuracy: 0.907358
run: 0, epoch: 10, iteration: 2700, train accuracy: 0.92, validation accuracy: 0.909885
run: 0, epoch: 10, iteration: 2800, train accuracy: 0.89, validation accuracy: 0.907971
run: 0, epoch: 10, iteration: 2900, train accuracy: 0.93, validation accuracy: 0.908392
run: 0, epoch: 10, iteration: 3000, train accuracy: 0.89, validation accuracy: 0.908047
run: 0, epoch: 10, iteration: 3100, train accuracy: 0.92, validation accuracy: 0.9046
run: 0, epoch: 10, iteration: 3200, train accuracy: 0.94, validation accuracy: 0.905634
run: 0, epoch: 10, iteration: 3300, train accuracy: 0.91, validation accuracy: 0.908851
run: 0, epoch: 10, iteration: 3400, train accuracy: 0.91, validation accuracy: 0.907664
run: 0, epoch: 10, iteration: 3500, train accuracy: 0.95, validation accuracy: 0.907281
run: 0, epoch: 10, iteration: 3600, train accuracy: 0.91, validation accuracy: 0.905213
run: 0, epoch: 10, iteration: 3700, train accuracy: 0.9, validation accuracy: 0.906554
run: 0, epoch: 10, iteration: 3800, train accuracy: 0.93, validation accuracy: 0.906553
run: 0, epoch: 10, iteration: 3900, train accuracy: 0.9, validation accuracy: 0.907473
run: 0, epoch: 10, iteration: 4000, train accuracy: 0.9, validation accuracy: 0.903298
run: 0, epoch: 10, iteration: 4100, train accuracy: 0.95, validation accuracy: 0.908392
run: 0, epoch: 11, iteration: 0, train accuracy: 0.93, validation accuracy: 0.908737
run: 0, epoch: 11, iteration: 100, train accuracy: 0.91, validation accuracy: 0.907473
run: 0, epoch: 11, iteration: 200, train accuracy: 0.96, validation accuracy: 0.9064
run: 0, epoch: 11, iteration: 300, train accuracy: 0.88, validation accuracy: 0.907434
run: 0, epoch: 11, iteration: 400, train accuracy: 0.88, validation accuracy: 0.908622
run: 0, epoch: 11, iteration: 500, train accuracy: 0.89, validation accuracy: 0.908813
run: 0, epoch: 11, iteration: 600, train accuracy: 0.95, validation accuracy: 0.908354
run: 0, epoch: 11, iteration: 700, train accuracy: 0.91, validation accuracy: 0.908277
run: 0, epoch: 11, iteration: 800, train accuracy: 0.84, validation accuracy: 0.902264
run: 0, epoch: 11, iteration: 900, train accuracy: 0.88, validation accuracy: 0.90617
run: 0, epoch: 11, iteration: 1000, train accuracy: 0.87, validation accuracy: 0.909349
run: 0, epoch: 11, iteration: 1100, train accuracy: 0.8, validation accuracy: 0.906553
run: 0, epoch: 11, iteration: 1200, train accuracy: 0.87, validation accuracy: 0.910422
run: 0, epoch: 11, iteration: 1300, train accuracy: 0.9, validation accuracy: 0.905979
run: 0, epoch: 11, iteration: 1400, train accuracy: 0.92, validation accuracy: 0.912145
run: 0, epoch: 11, iteration: 1500, train accuracy: 0.92, validation accuracy: 0.907358
run: 0, epoch: 11, iteration: 1600, train accuracy: 0.94, validation accuracy: 0.909732
run: 0, epoch: 11, iteration: 1700, train accuracy: 0.92, validation accuracy: 0.910537
run: 0, epoch: 11, iteration: 1800, train accuracy: 0.91, validation accuracy: 0.910383
run: 0, epoch: 11, iteration: 1900, train accuracy: 0.93, validation accuracy: 0.905481
run: 0, epoch: 11, iteration: 2000, train accuracy: 0.95, validation accuracy: 0.908813
run: 0, epoch: 11, iteration: 2100, train accuracy: 0.9, validation accuracy: 0.900885
run: 0, epoch: 11, iteration: 2200, train accuracy: 0.91, validation accuracy: 0.907664
run: 0, epoch: 11, iteration: 2300, train accuracy: 0.92, validation accuracy: 0.905826
run: 0, epoch: 11, iteration: 2400, train accuracy: 0.9, validation accuracy: 0.907817
run: 0, epoch: 11, iteration: 2500, train accuracy: 0.91, validation accuracy: 0.906822
run: 0, epoch: 11, iteration: 2600, train accuracy: 0.93, validation accuracy: 0.906209
run: 0, epoch: 11, iteration: 2700, train accuracy: 0.93, validation accuracy: 0.904485
run: 0, epoch: 11, iteration: 2800, train accuracy: 0.95, validation accuracy: 0.906975
run: 0, epoch: 11, iteration: 2900, train accuracy: 0.91, validation accuracy: 0.907166
run: 0, epoch: 11, iteration: 3000, train accuracy: 0.9, validation accuracy: 0.908736
run: 0, epoch: 11, iteration: 3100, train accuracy: 0.88, validation accuracy: 0.907473
run: 0, epoch: 11, iteration: 3200, train accuracy: 0.93, validation accuracy: 0.910077
run: 0, epoch: 11, iteration: 3300, train accuracy: 0.93, validation accuracy: 0.902762
run: 0, epoch: 11, iteration: 3400, train accuracy: 0.89, validation accuracy: 0.907626
run: 0, epoch: 11, iteration: 3500, train accuracy: 0.89, validation accuracy: 0.902149
run: 0, epoch: 11, iteration: 3600, train accuracy: 0.91, validation accuracy: 0.908047
run: 0, epoch: 11, iteration: 3700, train accuracy: 0.91, validation accuracy: 0.9046
run: 0, epoch: 11, iteration: 3800, train accuracy: 0.93, validation accuracy: 0.908468
run: 0, epoch: 11, iteration: 3900, train accuracy: 0.85, validation accuracy: 0.908698
run: 0, epoch: 11, iteration: 4000, train accuracy: 0.93, validation accuracy: 0.903413
run: 0, epoch: 11, iteration: 4100, train accuracy: 0.89, validation accuracy: 0.908392
run: 0, epoch: 12, iteration: 0, train accuracy: 0.93, validation accuracy: 0.907626
run: 0, epoch: 12, iteration: 100, train accuracy: 0.87, validation accuracy: 0.90866
run: 0, epoch: 12, iteration: 200, train accuracy: 0.9, validation accuracy: 0.907741
run: 0, epoch: 12, iteration: 300, train accuracy: 0.92, validation accuracy: 0.907626
run: 0, epoch: 12, iteration: 400, train accuracy: 0.89, validation accuracy: 0.909158
run: 0, epoch: 12, iteration: 500, train accuracy: 0.91, validation accuracy: 0.907128
run: 0, epoch: 12, iteration: 600, train accuracy: 0.96, validation accuracy: 0.903643
run: 0, epoch: 12, iteration: 700, train accuracy: 0.87, validation accuracy: 0.904983
run: 0, epoch: 12, iteration: 800, train accuracy: 0.88, validation accuracy: 0.903451
run: 0, epoch: 12, iteration: 900, train accuracy: 0.86, validation accuracy: 0.905979
run: 0, epoch: 12, iteration: 1000, train accuracy: 0.91, validation accuracy: 0.905711
run: 0, epoch: 12, iteration: 1100, train accuracy: 0.94, validation accuracy: 0.906362
run: 0, epoch: 12, iteration: 1200, train accuracy: 0.94, validation accuracy: 0.909656
run: 0, epoch: 12, iteration: 1300, train accuracy: 0.95, validation accuracy: 0.909273
run: 0, epoch: 12, iteration: 1400, train accuracy: 0.95, validation accuracy: 0.908583
run: 0, epoch: 12, iteration: 1500, train accuracy: 0.94, validation accuracy: 0.907971
run: 0, epoch: 12, iteration: 1600, train accuracy: 0.91, validation accuracy: 0.902532
run: 0, epoch: 12, iteration: 1700, train accuracy: 0.97, validation accuracy: 0.908392
run: 0, epoch: 12, iteration: 1800, train accuracy: 0.94, validation accuracy: 0.900809
run: 0, epoch: 12, iteration: 1900, train accuracy: 0.92, validation accuracy: 0.906515
run: 0, epoch: 12, iteration: 2000, train accuracy: 0.92, validation accuracy: 0.908736
run: 0, epoch: 12, iteration: 2100, train accuracy: 0.94, validation accuracy: 0.909311
run: 0, epoch: 12, iteration: 2200, train accuracy: 0.92, validation accuracy: 0.909732
run: 0, epoch: 12, iteration: 2300, train accuracy: 0.9, validation accuracy: 0.908698
run: 0, epoch: 12, iteration: 2400, train accuracy: 0.89, validation accuracy: 0.905328
run: 0, epoch: 12, iteration: 2500, train accuracy: 0.89, validation accuracy: 0.908966
run: 0, epoch: 12, iteration: 2600, train accuracy: 0.9, validation accuracy: 0.90709
run: 0, epoch: 12, iteration: 2700, train accuracy: 0.9, validation accuracy: 0.906822
run: 0, epoch: 12, iteration: 2800, train accuracy: 0.89, validation accuracy: 0.908162
run: 0, epoch: 12, iteration: 2900, train accuracy: 0.93, validation accuracy: 0.907434
run: 0, epoch: 12, iteration: 3000, train accuracy: 0.92, validation accuracy: 0.899162
run: 0, epoch: 12, iteration: 3100, train accuracy: 0.9, validation accuracy: 0.907205
run: 0, epoch: 12, iteration: 3200, train accuracy: 0.9, validation accuracy: 0.90617
run: 0, epoch: 12, iteration: 3300, train accuracy: 0.89, validation accuracy: 0.903949
run: 0, epoch: 12, iteration: 3400, train accuracy: 0.88, validation accuracy: 0.907396
run: 0, epoch: 12, iteration: 3500, train accuracy: 0.92, validation accuracy: 0.908545
run: 0, epoch: 12, iteration: 3600, train accuracy: 0.88, validation accuracy: 0.907358
run: 0, epoch: 12, iteration: 3700, train accuracy: 0.91, validation accuracy: 0.907741
run: 0, epoch: 12, iteration: 3800, train accuracy: 0.95, validation accuracy: 0.906285
run: 0, epoch: 12, iteration: 3900, train accuracy: 0.9, validation accuracy: 0.906707
run: 0, epoch: 12, iteration: 4000, train accuracy: 0.95, validation accuracy: 0.908392
run: 0, epoch: 12, iteration: 4100, train accuracy: 0.91, validation accuracy: 0.907281
run: 0, epoch: 13, iteration: 0, train accuracy: 0.91, validation accuracy: 0.907894
run: 0, epoch: 13, iteration: 100, train accuracy: 0.94, validation accuracy: 0.907128
run: 0, epoch: 13, iteration: 200, train accuracy: 0.91, validation accuracy: 0.906247
run: 0, epoch: 13, iteration: 300, train accuracy: 0.87, validation accuracy: 0.908162
run: 0, epoch: 13, iteration: 400, train accuracy: 0.92, validation accuracy: 0.902992
run: 0, epoch: 13, iteration: 500, train accuracy: 0.88, validation accuracy: 0.906324
run: 0, epoch: 13, iteration: 600, train accuracy: 0.87, validation accuracy: 0.908583
run: 0, epoch: 13, iteration: 700, train accuracy: 0.92, validation accuracy: 0.9064
run: 0, epoch: 13, iteration: 800, train accuracy: 0.91, validation accuracy: 0.910383
run: 0, epoch: 13, iteration: 900, train accuracy: 0.92, validation accuracy: 0.907051
run: 0, epoch: 13, iteration: 1000, train accuracy: 0.92, validation accuracy: 0.907281
run: 0, epoch: 13, iteration: 1100, train accuracy: 0.88, validation accuracy: 0.89989
run: 0, epoch: 13, iteration: 1200, train accuracy: 0.93, validation accuracy: 0.909349
run: 0, epoch: 13, iteration: 1300, train accuracy: 0.91, validation accuracy: 0.908315
run: 0, epoch: 13, iteration: 1400, train accuracy: 0.91, validation accuracy: 0.909043
run: 0, epoch: 13, iteration: 1500, train accuracy: 0.93, validation accuracy: 0.908468
run: 0, epoch: 13, iteration: 1600, train accuracy: 0.85, validation accuracy: 0.908354
run: 0, epoch: 13, iteration: 1700, train accuracy: 0.91, validation accuracy: 0.903796
run: 0, epoch: 13, iteration: 1800, train accuracy: 0.92, validation accuracy: 0.908775
run: 0, epoch: 13, iteration: 1900, train accuracy: 0.94, validation accuracy: 0.895562
run: 0, epoch: 13, iteration: 2000, train accuracy: 0.92, validation accuracy: 0.905558
run: 0, epoch: 13, iteration: 2100, train accuracy: 0.88, validation accuracy: 0.906362
run: 0, epoch: 13, iteration: 2200, train accuracy: 0.94, validation accuracy: 0.908698
run: 0, epoch: 13, iteration: 2300, train accuracy: 0.89, validation accuracy: 0.906707
run: 0, epoch: 13, iteration: 2400, train accuracy: 0.94, validation accuracy: 0.904102
run: 0, epoch: 13, iteration: 2500, train accuracy: 0.86, validation accuracy: 0.908239
run: 0, epoch: 13, iteration: 2600, train accuracy: 0.89, validation accuracy: 0.908813
run: 0, epoch: 13, iteration: 2700, train accuracy: 0.86, validation accuracy: 0.906975
run: 0, epoch: 13, iteration: 2800, train accuracy: 0.92, validation accuracy: 0.908353
run: 0, epoch: 13, iteration: 2900, train accuracy: 0.91, validation accuracy: 0.908085
run: 0, epoch: 13, iteration: 3000, train accuracy: 0.86, validation accuracy: 0.908468
run: 0, epoch: 13, iteration: 3100, train accuracy: 0.89, validation accuracy: 0.909771
run: 0, epoch: 13, iteration: 3200, train accuracy: 0.87, validation accuracy: 0.904064
run: 0, epoch: 13, iteration: 3300, train accuracy: 0.85, validation accuracy: 0.907664
run: 0, epoch: 13, iteration: 3400, train accuracy: 0.9, validation accuracy: 0.893609
run: 0, epoch: 13, iteration: 3500, train accuracy: 0.9, validation accuracy: 0.908047
run: 0, epoch: 13, iteration: 3600, train accuracy: 0.85, validation accuracy: 0.904409
run: 0, epoch: 13, iteration: 3700, train accuracy: 0.92, validation accuracy: 0.907166
run: 0, epoch: 13, iteration: 3800, train accuracy: 0.87, validation accuracy: 0.890277
run: 0, epoch: 13, iteration: 3900, train accuracy: 0.91, validation accuracy: 0.905749
run: 0, epoch: 13, iteration: 4000, train accuracy: 0.9, validation accuracy: 0.908622
run: 0, epoch: 13, iteration: 4100, train accuracy: 0.91, validation accuracy: 0.901153
run: 0, epoch: 14, iteration: 0, train accuracy: 0.93, validation accuracy: 0.905021
run: 0, epoch: 14, iteration: 100, train accuracy: 0.96, validation accuracy: 0.907166
run: 0, epoch: 14, iteration: 200, train accuracy: 0.93, validation accuracy: 0.899392
run: 0, epoch: 14, iteration: 300, train accuracy: 0.86, validation accuracy: 0.902571
run: 0, epoch: 14, iteration: 400, train accuracy: 0.9, validation accuracy: 0.907932
run: 0, epoch: 14, iteration: 500, train accuracy: 0.85, validation accuracy: 0.905941
run: 0, epoch: 14, iteration: 600, train accuracy: 0.91, validation accuracy: 0.902915
run: 0, epoch: 14, iteration: 700, train accuracy: 0.93, validation accuracy: 0.910268
run: 0, epoch: 14, iteration: 800, train accuracy: 0.93, validation accuracy: 0.9028
run: 0, epoch: 14, iteration: 900, train accuracy: 0.95, validation accuracy: 0.902264
run: 0, epoch: 14, iteration: 1000, train accuracy: 0.92, validation accuracy: 0.908009
run: 0, epoch: 14, iteration: 1100, train accuracy: 0.92, validation accuracy: 0.905826
run: 0, epoch: 14, iteration: 1200, train accuracy: 0.89, validation accuracy: 0.907587
run: 0, epoch: 14, iteration: 1300, train accuracy: 0.88, validation accuracy: 0.906553
run: 0, epoch: 14, iteration: 1400, train accuracy: 0.97, validation accuracy: 0.893034
run: 0, epoch: 14, iteration: 1500, train accuracy: 0.84, validation accuracy: 0.908545
run: 0, epoch: 14, iteration: 1600, train accuracy: 0.94, validation accuracy: 0.907779
run: 0, epoch: 14, iteration: 1700, train accuracy: 0.9, validation accuracy: 0.897592
run: 0, epoch: 14, iteration: 1800, train accuracy: 0.89, validation accuracy: 0.908162
run: 0, epoch: 14, iteration: 1900, train accuracy: 0.9, validation accuracy: 0.903298
run: 0, epoch: 14, iteration: 2000, train accuracy: 0.89, validation accuracy: 0.907894
run: 0, epoch: 14, iteration: 2100, train accuracy: 0.94, validation accuracy: 0.8956
run: 0, epoch: 14, iteration: 2200, train accuracy: 0.89, validation accuracy: 0.904256
